Kat [deg]	Moment obrotowy [mNm]
232,65	-5,674
232,68	-5,505
232,71	-5,623
232,74	-5,480
232,77	-5,642
232,80	-5,550
232,83	-5,458
232,86	-5,415
232,89	-5,486
232,92	-5,603
232,95	-5,572
232,98	-5,509
233,01	-5,503
233,04	-5,539
233,07	-5,665
233,10	-5,382
233,13	-5,549
233,16	-5,652
233,19	-5,643
233,22	-5,598
233,25	-5,689
233,28	-5,584
233,31	-5,565
233,34	-5,600
233,37	-5,554
233,40	-5,572
233,43	-5,499
233,46	-5,456
233,49	-5,565
233,52	-5,461
233,55	-5,543
233,58	-5,343
233,61	-5,544
233,64	-5,608
233,67	-5,546
233,70	-5,466
233,73	-5,633
233,76	-5,548
233,79	-5,496
233,82	-5,522
233,85	-5,546
233,88	-5,715
233,91	-5,577
233,94	-5,566
233,97	-5,533
234,00	-5,596
234,03	-5,631
234,06	-5,490
234,09	-5,528
234,12	-5,539
234,15	-5,607
234,18	-5,683
234,21	-5,438
234,24	-5,595
234,27	-5,502
234,30	-5,472
234,33	-5,611
234,36	-5,571
234,39	-5,490
234,42	-5,509
234,45	-5,511
234,48	-5,626
234,51	-5,483
234,54	-5,674
234,57	-5,639
234,60	-5,533
234,63	-5,566
234,66	-5,659
234,69	-5,648
234,72	-5,515
234,75	-5,592
234,78	-5,450
234,81	-5,486
234,84	-5,497
234,87	-5,515
234,90	-5,508
234,93	-5,438
234,96	-5,497
234,99	-5,415
235,02	-5,469
235,05	-5,534
235,08	-5,394
235,11	-5,490
235,14	-5,538
235,17	-5,514
235,20	-5,417
235,23	-5,597
235,26	-5,436
235,29	-5,380
235,32	-5,447
235,35	-5,492
235,38	-5,541
235,41	-5,532
235,44	-5,575
235,47	-5,520
235,50	-5,470
235,53	-5,430
235,56	-5,537
235,59	-5,514
235,62	-5,422
235,65	-5,410
235,68	-5,519
235,71	-5,382
235,74	-5,465
235,77	-5,450
235,80	-5,499
235,83	-5,559
235,86	-5,562
235,89	-5,419
235,92	-5,502
235,95	-5,486
235,98	-5,472
236,01	-5,447
236,04	-5,370
236,07	-5,466
236,10	-5,470
236,13	-5,503
236,16	-5,445
236,19	-5,338
236,22	-5,339
236,25	-5,315
236,28	-5,474
236,31	-5,416
236,34	-5,525
236,37	-5,418
236,40	-5,411
236,43	-5,399
236,46	-5,546
236,49	-5,310
236,52	-5,533
236,55	-5,442
236,58	-5,448
236,61	-5,493
236,64	-5,524
236,67	-5,340
236,70	-5,452
236,73	-5,348
236,76	-5,547
236,79	-5,395
236,82	-5,464
236,85	-5,497
236,88	-5,460
236,91	-5,387
236,94	-5,493
236,97	-5,357
237,00	-5,274
237,03	-5,473
237,06	-5,264
237,09	-5,454
237,12	-5,360
237,15	-5,452
237,18	-5,435
237,21	-5,443
237,24	-5,408
237,27	-5,497
237,30	-5,424
237,33	-5,411
237,36	-5,345
237,39	-5,477
237,42	-5,501
237,45	-5,371
237,48	-5,504
237,51	-5,286
237,54	-5,347
237,57	-5,386
237,60	-5,480
237,63	-5,413
237,66	-5,365
237,69	-5,369
237,72	-5,408
237,75	-5,414
237,78	-5,523
237,81	-5,489
237,84	-5,394
237,87	-5,527
237,90	-5,401
237,93	-5,482
237,96	-5,421
237,99	-5,489
238,02	-5,384
238,05	-5,484
238,08	-5,435
238,11	-5,421
238,14	-5,406
238,17	-5,543
238,20	-5,278
238,23	-5,433
238,26	-5,442
238,29	-5,455
238,32	-5,470
238,35	-5,223
238,38	-5,357
238,41	-5,355
238,44	-5,384
238,47	-5,449
238,50	-5,330
238,53	-5,444
238,56	-5,392
238,59	-5,510
238,62	-5,544
238,65	-5,410
238,68	-5,390
238,71	-5,362
238,74	-5,405
238,77	-5,478
238,80	-5,413
238,83	-5,449
238,86	-5,510
238,89	-5,523
238,92	-5,428
238,95	-5,393
238,98	-5,451
239,01	-5,462
239,04	-5,494
239,07	-5,565
239,10	-5,513
239,13	-5,476
239,16	-5,427
239,19	-5,371
239,22	-5,419
239,25	-5,460
239,28	-5,426
239,31	-5,420
239,34	-5,390
239,37	-5,574
239,40	-5,332
239,43	-5,404
239,46	-5,421
239,49	-5,432
239,52	-5,490
239,55	-5,526
239,58	-5,447
239,61	-5,446
239,64	-5,421
239,67	-5,515
239,70	-5,509
239,73	-5,519
239,76	-5,467
239,79	-5,511
239,82	-5,524
239,85	-5,596
239,88	-5,467
239,91	-5,448
239,94	-5,365
239,97	-5,579
240,00	-5,448
240,03	-5,410
240,06	-5,414
240,09	-5,532
240,12	-5,420
240,15	-5,528
240,18	-5,558
240,21	-5,468
240,24	-5,470
240,27	-5,520
240,30	-5,595
240,33	-5,604
240,36	-5,465
240,39	-5,458
240,42	-5,414
240,45	-5,440
240,48	-5,482
240,51	-5,523
240,54	-5,526
240,57	-5,474
240,60	-5,437
240,63	-5,387
240,66	-5,412
240,69	-5,508
240,72	-5,555
240,75	-5,488
240,78	-5,429
240,81	-5,482
240,84	-5,540
240,87	-5,536
240,90	-5,574
240,93	-5,508
240,96	-5,566
240,99	-5,566
241,02	-5,391
241,05	-5,442
241,08	-5,489
241,11	-5,603
241,14	-5,462
241,17	-5,398
241,20	-5,458
241,23	-5,535
241,26	-5,562
241,29	-5,559
241,32	-5,574
241,35	-5,605
241,38	-5,600
241,41	-5,522
241,44	-5,489
241,47	-5,467
241,50	-5,437
241,53	-5,589
241,56	-5,509
241,59	-5,621
241,62	-5,474
241,65	-5,640
241,68	-5,552
241,71	-5,718
241,74	-5,442
241,77	-5,551
241,80	-5,551
241,83	-5,491
241,86	-5,478
241,89	-5,490
241,92	-5,549
241,95	-5,425
241,98	-5,644
242,01	-5,467
242,04	-5,621
242,07	-5,477
242,10	-5,497
242,13	-5,567
242,16	-5,507
242,19	-5,679
242,22	-5,454
242,25	-5,514
242,28	-5,549
242,31	-5,682
242,34	-5,448
242,37	-5,474
242,40	-5,492
242,43	-5,615
242,46	-5,605
242,49	-5,551
242,52	-5,661
242,55	-5,590
242,58	-5,473
242,61	-5,463
242,64	-5,512
242,67	-5,527
242,70	-5,498
242,73	-5,640
242,76	-5,490
242,79	-5,523
242,82	-5,462
242,85	-5,506
242,88	-5,448
242,91	-5,462
242,94	-5,555
242,97	-5,506
243,00	-5,484
243,03	-5,552
243,06	-5,623
243,09	-5,562
243,12	-5,702
243,15	-5,624
243,18	-5,619
243,21	-5,661
243,24	-5,561
243,27	-5,709
243,30	-5,764
243,33	-5,614
243,36	-5,420
243,39	-5,639
243,42	-5,559
243,45	-5,713
243,48	-5,541
243,51	-5,630
243,54	-5,557
243,57	-5,672
243,60	-5,776
243,63	-5,629
243,66	-5,536
243,69	-5,536
243,72	-5,507
243,75	-5,638
243,78	-5,663
243,81	-5,577
243,84	-5,485
243,87	-5,543
243,90	-5,544
243,93	-5,468
243,96	-5,501
243,99	-5,563
244,02	-5,610
244,05	-5,517
244,08	-5,512
244,11	-5,575
244,14	-5,377
244,17	-5,577
244,20	-5,564
244,23	-5,546
244,26	-5,641
244,29	-5,551
244,32	-5,674
244,35	-5,592
244,38	-5,543
244,41	-5,554
244,44	-5,606
244,47	-5,543
244,50	-5,593
244,53	-5,642
244,56	-5,544
244,59	-5,559
244,62	-5,655
244,65	-5,579
244,68	-5,653
244,71	-5,624
244,74	-5,643
244,77	-5,595
244,80	-5,596
244,83	-5,725
244,86	-5,735
244,89	-5,647
244,92	-5,524
244,95	-5,533
244,98	-5,620
245,01	-5,630
245,04	-5,632
245,07	-5,573
245,10	-5,650
245,13	-5,558
245,16	-5,562
245,19	-5,780
245,22	-5,685
245,25	-5,659
245,28	-5,548
245,31	-5,632
245,34	-5,549
245,37	-5,528
245,40	-5,638
245,43	-5,434
245,46	-5,483
245,49	-5,505
245,52	-5,499
245,55	-5,556
245,58	-5,526
245,61	-5,547
245,64	-5,507
245,67	-5,550
245,70	-5,505
245,73	-5,543
245,76	-5,594
245,79	-5,520
245,82	-5,553
245,85	-5,633
245,88	-5,525
245,91	-5,579
245,94	-5,512
245,97	-5,596
246,00	-5,676
246,03	-5,447
246,06	-5,560
246,09	-5,488
246,12	-5,585
246,15	-5,489
246,18	-5,467
246,21	-5,533
246,24	-5,598
246,27	-5,461
246,30	-5,539
246,33	-5,547
246,36	-5,564
246,39	-5,463
246,42	-5,572
246,45	-5,511
246,48	-5,575
246,51	-5,515
246,54	-5,366
246,57	-5,542
246,60	-5,469
246,63	-5,643
246,66	-5,513
246,69	-5,622
246,72	-5,534
246,75	-5,486
246,78	-5,515
246,81	-5,478
246,84	-5,367
246,87	-5,426
246,90	-5,643
246,93	-5,372
246,96	-5,464
246,99	-5,548
247,02	-5,458
247,05	-5,533
247,08	-5,447
247,11	-5,492
247,14	-5,546
247,17	-5,420
247,20	-5,416
247,23	-5,340
247,26	-5,513
247,29	-5,456
247,32	-5,516
247,35	-5,553
247,38	-5,417
247,41	-5,507
247,44	-5,513
247,47	-5,487
247,50	-5,515
247,53	-5,544
247,56	-5,419
247,59	-5,387
247,62	-5,457
247,65	-5,498
247,68	-5,449
247,71	-5,538
247,74	-5,544
247,77	-5,321
247,80	-5,510
247,83	-5,388
247,86	-5,507
247,89	-5,410
247,92	-5,397
247,95	-5,661
247,98	-5,416
248,01	-5,589
248,04	-5,590
248,07	-5,484
248,10	-5,543
248,13	-5,537
248,16	-5,498
248,19	-5,524
248,22	-5,373
248,25	-5,324
248,28	-5,424
248,31	-5,480
248,34	-5,333
248,37	-5,461
248,40	-5,396
248,43	-5,499
248,46	-5,473
248,49	-5,426
248,52	-5,421
248,55	-5,485
248,58	-5,347
248,61	-5,500
248,64	-5,346
248,67	-5,426
248,70	-5,426
248,73	-5,471
248,76	-5,504
248,79	-5,423
248,82	-5,492
248,85	-5,379
248,88	-5,531
248,91	-5,549
248,94	-5,431
248,97	-5,430
249,00	-5,549
249,03	-5,480
249,06	-5,324
249,09	-5,413
249,12	-5,414
249,15	-5,413
249,18	-5,391
249,21	-5,330
249,24	-5,546
249,27	-5,409
249,30	-5,358
249,33	-5,446
249,36	-5,400
249,39	-5,431
249,42	-5,476
249,45	-5,473
249,48	-5,459
249,51	-5,512
249,54	-5,512
249,57	-5,513
249,60	-5,511
249,63	-5,398
249,66	-5,494
249,69	-5,534
249,72	-5,440
249,75	-5,494
249,78	-5,419
249,81	-5,511
249,84	-5,489
249,87	-5,501
249,90	-5,445
249,93	-5,486
249,96	-5,420
249,99	-5,447
250,02	-5,526
250,05	-5,455
250,08	-5,481
250,11	-5,405
250,14	-5,382
250,17	-5,367
250,20	-5,537
250,23	-5,507
250,26	-5,379
250,29	-5,442
250,32	-5,484
250,35	-5,403
250,38	-5,400
250,41	-5,458
250,44	-5,516
250,47	-5,579
250,50	-5,466
250,53	-5,624
250,56	-5,445
250,59	-5,463
250,62	-5,397
250,65	-5,516
250,68	-5,438
250,71	-5,544
250,74	-5,369
250,77	-5,440
250,80	-5,472
250,83	-5,433
250,86	-5,548
250,89	-5,436
250,92	-5,495
250,95	-5,495
250,98	-5,474
251,01	-5,385
251,04	-5,497
251,07	-5,322
251,10	-5,399
251,13	-5,321
251,16	-5,487
251,19	-5,519
251,22	-5,500
251,25	-5,595
251,28	-5,530
251,31	-5,408
251,34	-5,546
251,37	-5,403
251,40	-5,589
251,43	-5,511
251,46	-5,502
251,49	-5,445
251,52	-5,502
251,55	-5,359
251,58	-5,535
251,61	-5,461
251,64	-5,509
251,67	-5,398
251,70	-5,488
251,73	-5,469
251,76	-5,451
251,79	-5,479
251,82	-5,521
251,85	-5,410
251,88	-5,500
251,91	-5,450
251,94	-5,556
251,97	-5,456
252,00	-5,454
252,03	-5,498
252,06	-5,435
252,09	-5,570
252,12	-5,443
252,15	-5,404
252,18	-5,551
252,21	-5,448
252,24	-5,401
252,27	-5,426
252,30	-5,455
252,33	-5,380
252,36	-5,477
252,39	-5,570
252,42	-5,439
252,45	-5,394
252,48	-5,451
252,51	-5,482
252,54	-5,513
252,57	-5,507
252,60	-5,548
252,63	-5,452
252,66	-5,635
252,69	-5,532
252,72	-5,488
252,75	-5,527
252,78	-5,463
252,81	-5,553
252,84	-5,500
252,87	-5,543
252,90	-5,520
252,93	-5,444
252,96	-5,456
252,99	-5,392
253,02	-5,539
253,05	-5,553
253,08	-5,478
253,11	-5,467
253,14	-5,492
253,17	-5,475
253,20	-5,518
253,23	-5,390
253,26	-5,478
253,29	-5,493
253,32	-5,553
253,35	-5,481
253,38	-5,505
253,41	-5,564
253,44	-5,489
253,47	-5,507
253,50	-5,428
253,53	-5,504
253,56	-5,452
253,59	-5,459
253,62	-5,455
253,65	-5,485
253,68	-5,510
253,71	-5,497
253,74	-5,494
253,77	-5,558
253,80	-5,407
253,83	-5,524
253,86	-5,443
253,89	-5,506
253,92	-5,388
253,95	-5,314
253,98	-5,466
254,01	-5,442
254,04	-5,489
254,07	-5,387
254,10	-5,447
254,13	-5,445
254,16	-5,445
254,19	-5,430
254,22	-5,515
254,25	-5,542
254,28	-5,491
254,31	-5,444
254,34	-5,438
254,37	-5,468
254,40	-5,405
254,43	-5,479
254,46	-5,402
254,49	-5,440
254,52	-5,515
254,55	-5,495
254,58	-5,325
254,61	-5,576
254,64	-5,474
254,67	-5,615
254,70	-5,395
254,73	-5,457
254,76	-5,497
254,79	-5,467
254,82	-5,571
254,85	-5,357
254,88	-5,554
254,91	-5,605
254,94	-5,468
254,97	-5,632
255,00	-5,412
255,03	-5,438
255,06	-5,522
255,09	-5,540
255,12	-5,646
255,15	-5,630
255,18	-5,554
255,21	-5,502
255,24	-5,486
255,27	-5,612
255,30	-5,454
255,33	-5,531
255,36	-5,503
255,39	-5,546
255,42	-5,530
255,45	-5,486
255,48	-5,591
255,51	-5,406
255,54	-5,563
255,57	-5,595
255,60	-5,492
255,63	-5,483
255,66	-5,480
255,69	-5,453
255,72	-5,578
255,75	-5,523
255,78	-5,519
255,81	-5,424
255,84	-5,603
255,87	-5,431
255,90	-5,499
255,93	-5,496
255,96	-5,448
255,99	-5,484
256,02	-5,557
256,05	-5,548
256,08	-5,481
256,11	-5,548
256,14	-5,502
256,17	-5,554
256,20	-5,537
256,23	-5,463
256,26	-5,573
256,29	-5,548
256,32	-5,513
256,35	-5,553
256,38	-5,531
256,41	-5,552
256,44	-5,583
256,47	-5,557
256,50	-5,487
256,53	-5,599
256,56	-5,565
256,59	-5,565
256,62	-5,604
256,65	-5,601
256,68	-5,574
256,71	-5,466
256,74	-5,561
256,77	-5,617
256,80	-5,569
256,83	-5,573
256,86	-5,654
256,89	-5,659
256,92	-5,611
256,95	-5,623
256,98	-5,493
257,01	-5,583
257,04	-5,730
257,07	-5,606
257,10	-5,630
257,13	-5,641
257,16	-5,531
257,19	-5,628
257,22	-5,552
257,25	-5,714
257,28	-5,609
257,31	-5,497
257,34	-5,657
257,37	-5,519
257,40	-5,499
257,43	-5,449
257,46	-5,534
257,49	-5,564
257,52	-5,693
257,55	-5,600
257,58	-5,545
257,61	-5,673
257,64	-5,597
257,67	-5,643
257,70	-5,559
257,73	-5,757
257,76	-5,585
257,79	-5,678
257,82	-5,558
257,85	-5,614
257,88	-5,696
257,91	-5,588
257,94	-5,617
257,97	-5,526
258,00	-5,716
258,03	-5,652
258,06	-5,535
258,09	-5,488
258,12	-5,567
258,15	-5,568
258,18	-5,627
258,21	-5,664
258,24	-5,651
258,27	-5,652
258,30	-5,506
258,33	-5,596
258,36	-5,474
258,39	-5,474
258,42	-5,532
258,45	-5,576
258,48	-5,665
258,51	-5,608
258,54	-5,485
258,57	-5,562
258,60	-5,415
258,63	-5,577
258,66	-5,542
258,69	-5,670
258,72	-5,639
258,75	-5,653
258,78	-5,586
258,81	-5,495
258,84	-5,669
258,87	-5,574
258,90	-5,675
258,93	-5,571
258,96	-5,642
258,99	-5,567
259,02	-5,537
259,05	-5,538
259,08	-5,616
259,11	-5,596
259,14	-5,559
259,17	-5,615
259,20	-5,669
259,23	-5,681
259,26	-5,762
259,29	-5,727
259,32	-5,562
259,35	-5,600
259,38	-5,608
259,41	-5,652
259,44	-5,485
259,47	-5,688
259,50	-5,562
259,53	-5,614
259,56	-5,561
259,59	-5,655
259,62	-5,599
259,65	-5,517
259,68	-5,599
259,71	-5,615
259,74	-5,565
259,77	-5,667
259,80	-5,627
259,83	-5,628
259,86	-5,629
259,89	-5,566
259,92	-5,552
259,95	-5,569
259,98	-5,616
260,01	-5,598
260,04	-5,517
260,07	-5,549
260,10	-5,626
260,13	-5,603
260,16	-5,600
260,19	-5,542
260,22	-5,572
260,25	-5,646
260,28	-5,554
260,31	-5,477
260,34	-5,603
260,37	-5,688
260,40	-5,546
260,43	-5,511
260,46	-5,515
260,49	-5,607
260,52	-5,603
260,55	-5,647
260,58	-5,648
260,61	-5,635
260,64	-5,560
260,67	-5,674
260,70	-5,531
260,73	-5,618
260,76	-5,617
260,79	-5,477
260,82	-5,482
260,85	-5,544
260,88	-5,620
260,91	-5,654
260,94	-5,524
260,97	-5,577
261,00	-5,505
261,03	-5,591
261,06	-5,482
261,09	-5,682
261,12	-5,464
261,15	-5,526
261,18	-5,619
261,21	-5,626
261,24	-5,588
261,27	-5,575
261,30	-5,510
261,33	-5,496
261,36	-5,555
261,39	-5,589
261,42	-5,607
261,45	-5,401
261,48	-5,606
261,51	-5,628
261,54	-5,426
261,57	-5,646
261,60	-5,517
261,63	-5,545
261,66	-5,602
261,69	-5,642
261,72	-5,583
261,75	-5,676
261,78	-5,461
261,81	-5,512
261,84	-5,589
261,87	-5,544
261,90	-5,483
261,93	-5,543
261,96	-5,542
261,99	-5,461
262,02	-5,443
262,05	-5,437
262,08	-5,552
262,11	-5,519
262,14	-5,626
262,17	-5,435
262,20	-5,640
262,23	-5,530
262,26	-5,535
262,29	-5,552
262,32	-5,582
262,35	-5,611
262,38	-5,552
262,41	-5,650
262,44	-5,447
262,47	-5,617
262,50	-5,476
262,53	-5,483
262,56	-5,427
262,59	-5,501
262,62	-5,479
262,65	-5,481
262,68	-5,449
262,71	-5,523
262,74	-5,458
262,77	-5,380
262,80	-5,510
262,83	-5,403
262,86	-5,509
262,89	-5,507
262,92	-5,408
262,95	-5,609
262,98	-5,422
263,01	-5,462
263,04	-5,505
263,07	-5,454
263,10	-5,401
263,13	-5,484
263,16	-5,518
263,19	-5,432
263,22	-5,389
263,25	-5,390
263,28	-5,431
263,31	-5,425
263,34	-5,383
263,37	-5,373
263,40	-5,434
263,43	-5,573
263,46	-5,505
263,49	-5,659
263,52	-5,553
263,55	-5,475
263,58	-5,388
263,61	-5,493
263,64	-5,538
263,67	-5,578
263,70	-5,497
263,73	-5,515
263,76	-5,417
263,79	-5,480
263,82	-5,464
263,85	-5,365
263,88	-5,440
263,91	-5,517
263,94	-5,332
263,97	-5,533
264,00	-5,378
264,03	-5,492
264,06	-5,361
264,09	-5,271
264,12	-5,461
264,15	-5,365
264,18	-5,563
264,21	-5,514
264,24	-5,494
264,27	-5,468
264,30	-5,417
264,33	-5,400
264,36	-5,347
264,39	-5,284
264,42	-5,422
264,45	-5,372
264,48	-5,445
264,51	-5,476
264,54	-5,397
264,57	-5,400
264,60	-5,426
264,63	-5,394
264,66	-5,294
264,69	-5,451
264,72	-5,422
264,75	-5,422
264,78	-5,371
264,81	-5,537
264,84	-5,347
264,87	-5,504
264,90	-5,505
264,93	-5,500
264,96	-5,358
264,99	-5,404
265,02	-5,303
265,05	-5,401
265,08	-5,489
265,11	-5,484
265,14	-5,468
265,17	-5,288
265,20	-5,460
265,23	-5,423
265,26	-5,355
265,29	-5,356
265,32	-5,351
265,35	-5,444
265,38	-5,480
265,41	-5,403
265,44	-5,556
265,47	-5,427
265,50	-5,537
265,53	-5,329
265,56	-5,441
265,59	-5,433
265,62	-5,380
265,65	-5,347
265,68	-5,363
265,71	-5,426
265,74	-5,460
265,77	-5,421
265,80	-5,368
265,83	-5,497
265,86	-5,419
265,89	-5,509
265,92	-5,509
265,95	-5,538
265,98	-5,428
266,01	-5,417
266,04	-5,437
266,07	-5,229
266,10	-5,402
266,13	-5,295
266,16	-5,277
266,19	-5,306
266,22	-5,356
266,25	-5,288
266,28	-5,541
266,31	-5,448
266,34	-5,434
266,37	-5,550
266,40	-5,463
266,43	-5,490
266,46	-5,393
266,49	-5,351
266,52	-5,572
266,55	-5,351
266,58	-5,461
266,61	-5,376
266,64	-5,488
266,67	-5,491
266,70	-5,377
266,73	-5,401
266,76	-5,477
266,79	-5,443
266,82	-5,367
266,85	-5,517
266,88	-5,428
266,91	-5,488
266,94	-5,428
266,97	-5,568
267,00	-5,464
267,03	-5,427
267,06	-5,462
267,09	-5,553
267,12	-5,462
267,15	-5,419
267,18	-5,384
267,21	-5,490
267,24	-5,493
267,27	-5,399
267,30	-5,439
267,33	-5,445
267,36	-5,424
267,39	-5,435
267,42	-5,515
267,45	-5,613
267,48	-5,422
267,51	-5,394
267,54	-5,468
267,57	-5,550
267,60	-5,487
267,63	-5,505
267,66	-5,442
267,69	-5,520
267,72	-5,538
267,75	-5,439
267,78	-5,447
267,81	-5,385
267,84	-5,497
267,87	-5,516
267,90	-5,455
267,93	-5,579
267,96	-5,533
267,99	-5,535
268,02	-5,641
268,05	-5,656
268,08	-5,518
268,11	-5,507
268,14	-5,628
268,17	-5,491
268,20	-5,542
268,23	-5,484
268,26	-5,590
268,29	-5,594
268,32	-5,567
268,35	-5,476
268,38	-5,464
268,41	-5,679
268,44	-5,584
268,47	-5,534
268,50	-5,564
268,53	-5,482
268,56	-5,578
268,59	-5,595
268,62	-5,670
268,65	-5,463
268,68	-5,522
268,71	-5,514
268,74	-5,457
268,77	-5,549
268,80	-5,572
268,83	-5,503
268,86	-5,587
268,89	-5,539
268,92	-5,579
268,95	-5,606
268,98	-5,517
269,01	-5,467
269,04	-5,671
269,07	-5,561
269,10	-5,499
269,13	-5,501
269,16	-5,707
269,19	-5,663
269,22	-5,484
269,25	-5,663
269,28	-5,581
269,31	-5,649
269,34	-5,620
269,37	-5,465
269,40	-5,462
269,43	-5,604
269,46	-5,591
269,49	-5,675
269,52	-5,691
269,55	-5,721
269,58	-5,615
269,61	-5,548
269,64	-5,587
269,67	-5,582
269,70	-5,797
269,73	-5,466
269,76	-5,704
269,79	-5,576
269,82	-5,669
269,85	-5,528
269,88	-5,675
269,91	-5,628
269,94	-5,550
269,97	-5,505
270,00	-5,646
270,03	-5,554
270,06	-5,517
270,09	-5,662
270,12	-5,629
270,15	-5,537
270,18	-5,696
270,21	-5,722
270,24	-5,726
270,27	-5,598
270,30	-5,640
270,33	-5,620
270,36	-5,662
270,39	-5,675
270,42	-5,603
270,45	-5,661
270,48	-5,576
270,51	-5,523
270,54	-5,578
270,57	-5,453
270,60	-5,632
270,63	-5,603
270,66	-5,569
270,69	-5,762
270,72	-5,575
270,75	-5,678
270,78	-5,682
270,81	-5,667
270,84	-5,654
270,87	-5,652
270,90	-5,513
270,93	-5,655
270,96	-5,569
270,99	-5,721
271,02	-5,623
271,05	-5,638
271,08	-5,639
271,11	-5,646
271,14	-5,723
271,17	-5,635
271,20	-5,622
271,23	-5,688
271,26	-5,722
271,29	-5,533
271,32	-5,566
271,35	-5,643
271,38	-5,481
271,41	-5,593
271,44	-5,598
271,47	-5,613
271,50	-5,601
271,53	-5,575
271,56	-5,727
271,59	-5,532
271,62	-5,661
271,65	-5,533
271,68	-5,560
271,71	-5,716
271,74	-5,544
271,77	-5,595
271,80	-5,562
271,83	-5,695
271,86	-5,782
271,89	-5,809
271,92	-5,703
271,95	-5,622
271,98	-5,638
272,01	-5,640
272,04	-5,580
272,07	-5,578
272,10	-5,571
272,13	-5,667
272,16	-5,697
272,19	-5,763
272,22	-5,624
272,25	-5,612
272,28	-5,568
272,31	-5,534
272,34	-5,651
272,37	-5,506
272,40	-5,636
272,43	-5,629
272,46	-5,718
272,49	-5,655
272,52	-5,624
272,55	-5,612
272,58	-5,460
272,61	-5,690
272,64	-5,564
272,67	-5,642
272,70	-5,610
272,73	-5,442
272,76	-5,628
272,79	-5,696
272,82	-5,437
272,85	-5,492
272,88	-5,502
272,91	-5,555
272,94	-5,537
272,97	-5,446
273,00	-5,605
273,03	-5,497
273,06	-5,589
273,09	-5,729
273,12	-5,652
273,15	-5,631
273,18	-5,641
273,21	-5,587
273,24	-5,568
273,27	-5,692
273,30	-5,591
273,33	-5,517
273,36	-5,641
273,39	-5,596
273,42	-5,525
273,45	-5,523
273,48	-5,474
273,51	-5,588
273,54	-5,509
273,57	-5,542
273,60	-5,509
273,63	-5,475
273,66	-5,563
273,69	-5,667
273,72	-5,639
273,75	-5,574
273,78	-5,552
273,81	-5,539
273,84	-5,487
273,87	-5,472
273,90	-5,596
273,93	-5,531
273,96	-5,613
273,99	-5,590
274,02	-5,528
274,05	-5,555
274,08	-5,530
274,11	-5,623
274,14	-5,576
274,17	-5,434
274,20	-5,601
274,23	-5,507
274,26	-5,533
274,29	-5,536
274,32	-5,504
274,35	-5,478
274,38	-5,489
274,41	-5,583
274,44	-5,591
274,47	-5,468
274,50	-5,422
274,53	-5,401
274,56	-5,464
274,59	-5,446
274,62	-5,364
274,65	-5,431
274,68	-5,480
274,71	-5,463
274,74	-5,343
274,77	-5,489
274,80	-5,414
274,83	-5,383
274,86	-5,532
274,89	-5,469
274,92	-5,313
274,95	-5,464
274,98	-5,402
275,01	-5,394
275,04	-5,437
275,07	-5,405
275,10	-5,480
275,13	-5,385
275,16	-5,477
275,19	-5,442
275,22	-5,429
275,25	-5,424
275,28	-5,411
275,31	-5,425
275,34	-5,428
275,37	-5,462
275,40	-5,413
275,43	-5,489
275,46	-5,425
275,49	-5,403
275,52	-5,396
275,55	-5,401
275,58	-5,403
275,61	-5,429
275,64	-5,429
275,67	-5,390
275,70	-5,433
275,73	-5,437
275,76	-5,541
275,79	-5,479
275,82	-5,425
275,85	-5,267
275,88	-5,332
275,91	-5,314
275,94	-5,409
275,97	-5,418
276,00	-5,459
276,03	-5,270
276,06	-5,550
276,09	-5,393
276,12	-5,581
276,15	-5,504
276,18	-5,487
276,21	-5,351
276,24	-5,478
276,27	-5,354
276,30	-5,260
276,33	-5,473
276,36	-5,408
276,39	-5,469
276,42	-5,333
276,45	-5,361
276,48	-5,361
276,51	-5,278
276,54	-5,434
276,57	-5,277
276,60	-5,431
276,63	-5,308
276,66	-5,366
276,69	-5,335
276,72	-5,330
276,75	-5,382
276,78	-5,367
276,81	-5,333
276,84	-5,378
276,87	-5,330
276,90	-5,207
276,93	-5,316
276,96	-5,432
276,99	-5,377
277,02	-5,291
277,05	-5,335
277,08	-5,325
277,11	-5,420
277,14	-5,292
277,17	-5,463
277,20	-5,397
277,23	-5,412
277,26	-5,352
277,29	-5,408
277,32	-5,471
277,35	-5,438
277,38	-5,513
277,41	-5,394
277,44	-5,450
277,47	-5,481
277,50	-5,412
277,53	-5,472
277,56	-5,429
277,59	-5,451
277,62	-5,357
277,65	-5,422
277,68	-5,323
277,71	-5,402
277,74	-5,479
277,77	-5,413
277,80	-5,574
277,83	-5,494
277,86	-5,518
277,89	-5,394
277,92	-5,471
277,95	-5,517
277,98	-5,468
278,01	-5,481
278,04	-5,513
278,07	-5,480
278,10	-5,383
278,13	-5,382
278,16	-5,328
278,19	-5,439
278,22	-5,412
278,25	-5,482
278,28	-5,318
278,31	-5,422
278,34	-5,562
278,37	-5,431
278,40	-5,590
278,43	-5,368
278,46	-5,454
278,49	-5,566
278,52	-5,529
278,55	-5,564
278,58	-5,436
278,61	-5,579
278,64	-5,404
278,67	-5,543
278,70	-5,508
278,73	-5,477
278,76	-5,427
278,79	-5,516
278,82	-5,383
278,85	-5,566
278,88	-5,506
278,91	-5,622
278,94	-5,639
278,97	-5,525
279,00	-5,444
279,03	-5,519
279,06	-5,481
279,09	-5,533
279,12	-5,506
279,15	-5,535
279,18	-5,616
279,21	-5,469
